
120,120,165.0,69.0,137.0,144.0,208.0,123.0,151.0,133.0,111.68258592994702,-1.0,112.36102527122117,112.92918134831227,111.68258592994702,-1.0,112.36102527122117,null,0,0,0,0,75,200,1800,,120,LEFT,,120,0
121,121,147.0,51.0,103.0,144.0,147.0,51.0,103.0,176.0,126.77933585565118,-1.0,127.09445306542689,128.16005617976296,126.77933585565118,-1.0,127.09445306542689,null,0,0,0,0,75,200,1800,,121,DOWN,,121,0
122,122,125.0,27.0,79.0,144.0,171.0,27.0,79.0,152.0,133.60014970051492,-1.0,133.80956617521784,135.0,133.60014970051492,-1.0,133.80956617521784,null,0,0,0,0,75,200,1800,,122,RIGHT,,122,30
123,123,120.0,61.0,57.0,101.0,120.0,96.0,87.0,101.0,123.90722335683259,-1.0,123.84264209067892,125.31959144523253,123.90722335683259,-1.0,123.84264209067892,null,0,0,0,0,75,200,1800,,123,RIGHT,,123,60
124,124,141.0,61.0,63.0,149.0,120.0,96.0,63.0,165.0,-1.0,116.72617529928752,115.31261856362468,116.69190203266035,-1.0,116.72617529928752,115.31261856362468,null,0,0,0,0,72,200,1830,,124,UP,,124,50
125,125,130.0,61.0,39.0,149.0,171.0,123.0,39.0,152.0,107.29864864013899,-1.0,107.44766167767449,108.70602559196064,107.29864864013899,-1.0,107.44766167767449,null,0,0,0,0,69,200,1860,,125,UP,,125,20
126,126,130.0,98.0,33.0,128.0,147.0,123.0,87.0,128.0,-1.0,99.76472322419383,98.35141076771599,99.72462083156798,-1.0,99.76472322419383,98.35141076771599,null,0,0,0,0,67,200,1880,,126,RIGHT,,126,0
127,127,99.0,99.0,33.0,80.0,99.0,99.0,87.0,80.0,-1.0,82.80700453464067,81.39410298049853,82.75868534480233,-1.0,82.80700453464067,81.39410298049853,null,0,0,0,0,67,200,1880,,127,LEFT,,127,0
128,128,75.0,112.0,39.0,64.0,75.0,99.0,39.0,88.0,82.66196223173026,83.81527307120105,-1.0,84.0535543567314,82.66196223173026,83.81527307120105,-1.0,null,0,0,0,0,67,200,1880,,128,DOWN,,128,0
129,129,51.0,112.0,15.0,64.0,51.0,99.0,15.0,64.0,76.47875521999558,77.41446893184762,76.05918747922567,77.82673062643708,76.47875521999558,77.41446893184762,76.05918747922567,null,0,0,0,0,67,200,1880,,129,UP,,129,60
130,130,59.0,144.0,95.0,40.0,59.0,112.0,15.0,40.0,-1.0,72.44998274671983,71.16881339463234,73.05477397131553,-1.0,72.44998274671983,71.16881339463234,null,0,0,0,0,67,200,1880,,130,DOWN,,130,60
131,131,21.0,149.0,89.0,16.0,75.0,187.0,111.0,64.0,-1.0,56.71860364994893,55.57877292636101,57.55866572463264,-1.0,56.71860364994893,55.57877292636101,null,0,0,0,0,61,200,1940,,131,LEFT,,131,0
132,132,69.0,162.0,89.0,16.0,83.0,176.0,135.0,72.0,68.3593446428504,-1.0,67.47592163134935,69.46221994724903,68.3593446428504,-1.0,67.47592163134935,null,0,0,0,0,61,200,1940,,132,RIGHT,,132,0
133,133,72.0,152.0,89.0,16.0,72.0,152.0,111.0,88.0,80.30566605165541,80.50465825031493,79.40403012442127,81.39410298049853,80.30566605165541,80.50465825031493,79.40403012442127,null,0,0,0,0,61,200,1940,,133,DOWN,,133,0
134,134,91.0,155.0,79.0,64.0,91.0,155.0,79.0,93.0,-1.0,72.44998274671983,71.16881339463234,73.05477397131553,-1.0,72.44998274671983,71.16881339463234,null,0,0,0,0,61,200,1940,,134,RIGHT,,134,0
135,135,37.0,155.0,121.0,45.0,67.0,155.0,191.0,45.0,-1.0,56.71860364994893,55.57877292636101,57.55866572463264,-1.0,56.71860364994893,55.57877292636101,null,0,0,0,0,61,200,1940,,135,DOWN,,135,0
136,136,37.0,165.0,158.0,21.0,43.0,171.0,191.0,21.0,-1.0,44.91102314577124,43.73785545725808,45.70557952810576,-1.0,44.91102314577124,43.73785545725808,null,0,0,0,0,61,200,1940,,136,RIGHT,,136,0
